1629	1563
87104	1564
91191	1565
160908	1566
2451	1567
1705	1568
14485	1569
5752	1570
26300	1571
27503	1572
27445	1573
84405	1574
155885	1575
2200	1576
157303	1577
14435	1578
151207	1579
69853	1580
3333	1581
2	1582
79190	1583
9544	1584
1474	1585
26844	1586
104809	1587
80456	1588
62153	1589
103416	1590
175523	1591
903	1592
35171	1593
427	1594
180758	1595
11791	1596
12696	1597
3947	1598
22329	1599
33907	1600
230	1601
9	1602
72718	1603
7270	1604
170	1605
131949	1606
4306	1607
3134	1608
86112	1609
106540	1610
49725	1611
88226	1612
166460	1613
4121	1614
1784	1615
1	1616
1019	1617
9	1618
116606	1619
96000	1620
195620	1621
82605	1622
142291	1623
36656	1624
28832	1625
17227	1626
83708	1627
123623	1628
25382	1629
108556	1630
134686	1631
52245	1632
132947	1633
13	1634
98217	1635
9	1636
6593	1637
158207	1638
59218	1639
316	1640
13	1641
191333	1642
97058	1643
130724	1644
7832	1645
31	1646
138384	1647
5697	1648
141209	1649
12567	1650
16	1651
6311	1652
237	1653
8121	1654
136323	1655
17208	1656
9638	1657
296	1658
136327	1659
25	1660
158270	1661
6440	1662
13541	1663
90703	1664
28394	1665
8	1666
97225	1667
174743	1668
5335	1669
130972	1670
9010	1671
24	1672
14	1673
118351	1674
1280	1675
95949	1676
86981	1677
2	1678
162861	1679
4155	1680
100140	1681
27157	1682
8	1683
25159	1684
2448	1685
23252	1686
133081	1687
3	1688
191883	1689
30241	1690
71435	1691
72920	1692
127297	1693
13	1694
55098	1695
89185	1696
82394	1697
85946	1698
124246	1699
188201	1700
4573	1701
125301	1702
146933	1703
5667	1704
7719	1705
11	1706
83126	1707
66486	1708
179810	1709
2306	1710
153754	1711
126624	1712
33	1713
187929	1714
39	1715
69697	1716
33069	1717
61	1718
201	1719
1157	1720
330	1721
190089	1722
4	1723
191174	1724
184796	1725
29667	1726
17	1727
175902	1728
123742	1729
1987	1730
185185	1731
5311	1732
9339	1733
48	1734
15	1735
8207	1736
100446	1737
1169	1738
7451	1739
130252	1740
43842	1741
